Date,Symbol,Series,Prev_Close,Open,High,Low,Last_Close,VWAP,Volume
16-12-2009,RELIANCE,EQ,1051.6,1049.9,1055,1038.1,1047.15,1045.76,3376882
17-12-2009,RELIANCE,EQ,1047.15,1054.8,1054.8,1030,1034.95,1038.94,3245059
18-12-2009,RELIANCE,EQ,1034.95,1035,1035,1005,1007.65,1017.39,5025388
21-12-2009,RELIANCE,EQ,1007.65,1001,1030.8,990,1016.95,1014.94,5621862
22-12-2009,RELIANCE,EQ,1016.95,1018.2,1028.8,1011.3,1019.2,1020.79,3186287
23-12-2009,RELIANCE,EQ,1019.2,1025,1067.9,1021.4,1066.2,1051.2,4903897
24-12-2009,RELIANCE,EQ,1066.2,1075,1083.8,1058.35,1076.3,1071.2,3691064
29-12-2009,RELIANCE,EQ,1076.3,1079,1089,1070,1080.25,1081.74,2782375
30-12-2009,RELIANCE,EQ,1080.25,1079.8,1085,1069.5,1076.05,1077.14,2121225
31-12-2009,RELIANCE,EQ,1076.05,1084,1096,1081.35,1090.55,1090.28,4009836
04-01-2010,RELIANCE,EQ,1090.55,1091.1,1091.1,1021.85,1075.5,1044.44,17520006
05-01-2010,RELIANCE,EQ,1075.5,1149.9,1149.9,1065.4,1070.7,1078.03,4890040
06-01-2010,RELIANCE,EQ,1070.7,1079.9,1094.5,1070.65,1088,1084.64,5415538
07-01-2010,RELIANCE,EQ,1088,1088,1115,1078,1106.05,1103.49,5988404
08-01-2010,RELIANCE,EQ,1106.05,1108,1113.8,1096,1103.15,1104.79,3453926
11-01-2010,RELIANCE,EQ,1103.15,1134.7,1149.7,1050,1081.5,1059.88,43122135
12-01-2010,RELIANCE,EQ,1081.5,1095,1137.3,1077,1084.35,1092.17,7495359
13-01-2010,RELIANCE,EQ,1084.35,1088,1092,1068.6,1088.6,1085.06,3511078
14-01-2010,RELIANCE,EQ,1088.6,1086,1124.8,1086,1121.7,1113.84,5610718
15-01-2010,RELIANCE,EQ,1121.7,1125.8,1138.9,1105.05,1110.75,1120,4289733
18-01-2010,RELIANCE,EQ,1110.75,1107,1116.45,1091.95,1099.5,1105.59,3239525
19-01-2010,RELIANCE,EQ,1099.5,1100,1106.05,1082.65,1085,1095.62,2986363
20-01-2010,RELIANCE,EQ,1085,1095,1097.1,1072,1077.5,1084.31,4418747
21-01-2010,RELIANCE,EQ,1077.5,1075,1077,1050.25,1054.05,1062.58,4254235
22-01-2010,RELIANCE,EQ,1054.05,1041,1071,1029.5,1053.85,1053.09,9113512
25-01-2010,RELIANCE,EQ,1053.85,1049.65,1054.4,1036.7,1042.05,1045.5,3061478
27-01-2010,RELIANCE,EQ,1042.05,1034,1050,1020,1027.55,1032.66,5678803
28-01-2010,RELIANCE,EQ,1027.55,1040,1046.45,1025,1037.15,1037.35,7594324
29-01-2010,RELIANCE,EQ,1037.15,1032.9,1051.8,1018.1,1046.2,1035.23,5333541
01-02-2010,RELIANCE,EQ,1046.2,1037.5,1055,1035.55,1045.4,1046.54,2773369
02-02-2010,RELIANCE,EQ,1045.4,1052,1056.35,1024.1,1027.3,1037.43,3942831
03-02-2010,RELIANCE,EQ,1027.3,1031.1,1048.4,1031.1,1033.95,1039.18,3440695
04-02-2010,RELIANCE,EQ,1033.95,1038,1038,1014,1019.15,1027.44,2737193
05-02-2010,RELIANCE,EQ,1019.15,975,1007.75,975,981.7,990.64,6830723
06-02-2010,RELIANCE,EQ,981.7,990,997.5,985.4,993.75,992.34,647435
08-02-2010,RELIANCE,EQ,993.75,985,1004.35,975,994.35,987.98,5919146
09-02-2010,RELIANCE,EQ,994.35,993.75,998,982.7,993.25,991.87,3266918
10-02-2010,RELIANCE,EQ,993.25,999.9,999.9,982,985.1,989.41,4174214
11-02-2010,RELIANCE,EQ,985.1,989.25,1019.8,988.5,1015.15,1003.95,5360299
15-02-2010,RELIANCE,EQ,1015.15,1027,1027,1007.6,1010,1016.13,3085557
16-02-2010,RELIANCE,EQ,1010,1010.1,1021,1005,1017.75,1013.91,2301434
17-02-2010,RELIANCE,EQ,1017.75,1025,1037.8,1022.05,1032.55,1029.06,3572783
18-02-2010,RELIANCE,EQ,1032.55,1030,1038.35,995,997.8,1004.53,4533745
19-02-2010,RELIANCE,EQ,997.8,995,995,977.15,983.2,984.36,4058388
22-02-2010,RELIANCE,EQ,983.2,995.3,1000,970,977.95,985.82,2901188
23-02-2010,RELIANCE,EQ,977.95,974,983,970,975.35,976.1,2966309
24-02-2010,RELIANCE,EQ,975.35,970,985.7,966.65,978.8,980.37,2854453
25-02-2010,RELIANCE,EQ,978.8,980.1,985,959.15,963.1,968.68,4332580
26-02-2010,RELIANCE,EQ,963.1,969,995,966.25,978.95,983.6,5161233
02-03-2010,RELIANCE,EQ,978.95,985,999,979.4,983.2,986.75,4162636
03-03-2010,RELIANCE,EQ,983.2,988,1028,988,1024.8,1013.96,6085791
04-03-2010,RELIANCE,EQ,1024.8,1040,1040,1008,1014,1017.9,4750237
05-03-2010,RELIANCE,EQ,1014,1022,1026,1005.1,1009.8,1012.5,2691454
08-03-2010,RELIANCE,EQ,1009.8,1021.2,1027,1002,1004.1,1012.96,2729580
09-03-2010,RELIANCE,EQ,1004.1,1006.5,1011.8,988.05,990.35,996.13,3990953
10-03-2010,RELIANCE,EQ,990.35,995,1018.9,989.3,1008.75,1009.65,5670503
11-03-2010,RELIANCE,EQ,1008.75,1010,1020,1007,1016.45,1013.43,3333605
12-03-2010,RELIANCE,EQ,1016.45,1015,1033,1014,1021.6,1024.47,5105006
15-03-2010,RELIANCE,EQ,1021.6,1022,1031.95,1013.1,1028.05,1024.23,4144602
16-03-2010,RELIANCE,EQ,1028.05,1032,1071.8,1029,1067.95,1052.31,7771535
17-03-2010,RELIANCE,EQ,1067.95,1074.8,1082.5,1065.8,1069.7,1074.14,4937276
18-03-2010,RELIANCE,EQ,1069.7,1074,1081.6,1064.1,1076.95,1073.07,3495591
19-03-2010,RELIANCE,EQ,1076.95,1078.8,1096.5,1070.15,1092.05,1083.87,4511717
22-03-2010,RELIANCE,EQ,1092.05,1062,1099,1062,1073.95,1086.76,4678751
23-03-2010,RELIANCE,EQ,1073.95,1077.95,1093.95,1076.95,1091.4,1086.62,4572931
25-03-2010,RELIANCE,EQ,1091.4,1096,1097,1077.4,1091.45,1087.84,5250073
26-03-2010,RELIANCE,EQ,1091.45,1097,1111,1095.15,1100.45,1104.22,4131759
29-03-2010,RELIANCE,EQ,1100.45,1103.7,1109.95,1091,1093.3,1101.74,4628760
30-03-2010,RELIANCE,EQ,1093.3,1096,1105.7,1083,1088.15,1096.16,4329090
31-03-2010,RELIANCE,EQ,1088.15,1092.9,1095,1071.3,1074.25,1078.12,4948302
01-04-2010,RELIANCE,EQ,1074.25,1078,1098.5,1077,1092.05,1089.63,2861856
05-04-2010,RELIANCE,EQ,1092.05,1096.5,1129.65,1096.5,1125.9,1115.27,4551762
06-04-2010,RELIANCE,EQ,1125.9,1128,1133,1120.2,1123.2,1124.85,2853138
07-04-2010,RELIANCE,EQ,1123.2,1125,1149.7,1123.1,1129.7,1133.72,4621626
08-04-2010,RELIANCE,EQ,1129.7,1133,1136.5,1101.5,1106.55,1118.21,3365528
09-04-2010,RELIANCE,EQ,1106.55,1108.2,1131,1108.2,1124.7,1123.27,3846259
12-04-2010,RELIANCE,EQ,1124.7,1145,1145,1122.65,1127.35,1129.83,2902957
13-04-2010,RELIANCE,EQ,1127.35,1128,1134,1111.3,1120.9,1120.82,3193600
15-04-2010,RELIANCE,EQ,1120.9,1125,1134.9,1087.05,1090.7,1108.72,5551581
16-04-2010,RELIANCE,EQ,1090.7,1086.1,1095,1071.15,1084.25,1083.79,4158779
19-04-2010,RELIANCE,EQ,1084.25,1079.8,1079.8,1051,1061.8,1062.5,3746293
20-04-2010,RELIANCE,EQ,1061.8,1069.85,1079.75,1054.35,1063.2,1066.82,3828437
21-04-2010,RELIANCE,EQ,1063.2,1070,1073.7,1048.15,1054.1,1058.74,4385951
22-04-2010,RELIANCE,EQ,1054.1,1050.5,1093.9,1050.05,1075.75,1073.94,5851352
23-04-2010,RELIANCE,EQ,1075.75,1080,1096,1080,1088.2,1089.19,5311168
26-04-2010,RELIANCE,EQ,1088.2,1080,1097.8,1063.5,1071.25,1073.32,3806402
27-04-2010,RELIANCE,EQ,1071.25,1063,1068,1055,1061.25,1060.26,3193352
28-04-2010,RELIANCE,EQ,1061.25,1053.95,1053.95,1012,1017.25,1031.75,9168538
29-04-2010,RELIANCE,EQ,1017.25,1024,1039.9,1019.15,1035.05,1029.37,5359600
30-04-2010,RELIANCE,EQ,1035.05,1040,1047.2,1030,1033.6,1035.89,3616419
03-05-2010,RELIANCE,EQ,1033.6,1026,1032.6,1018.1,1023.75,1024.91,2865346
04-05-2010,RELIANCE,EQ,1023.75,1024.2,1039,1013.5,1021.15,1025.61,3965640
05-05-2010,RELIANCE,EQ,1021.15,1010,1023.55,1003.3,1020.65,1015.54,3423392
06-05-2010,RELIANCE,EQ,1020.65,1019.8,1023.3,1004,1007.85,1011.29,5454783
07-05-2010,RELIANCE,EQ,1007.85,976,1060,976,1032.8,1032.46,16472546
10-05-2010,RELIANCE,EQ,1032.8,1051,1082,1040,1079.4,1067.54,8697783
11-05-2010,RELIANCE,EQ,1079.4,1089,1089,1063.35,1067.8,1074.7,6017564
12-05-2010,RELIANCE,EQ,1067.8,1076.05,1089.45,1064.05,1082.95,1076.89,3496020
13-05-2010,RELIANCE,EQ,1082.95,1062,1093.4,1062,1071.8,1080.44,2731043
14-05-2010,RELIANCE,EQ,1071.8,1067.7,1071,1035,1043.65,1055.71,4151458
17-05-2010,RELIANCE,EQ,1043.65,1034.7,1034.7,1009,1016.55,1015.35,4711513
18-05-2010,RELIANCE,EQ,1016.55,1020,1033.45,1007.8,1020.6,1021.68,3530511
19-05-2010,RELIANCE,EQ,1020.6,1017,1017.75,995.1,998.65,1004.26,5965445
20-05-2010,RELIANCE,EQ,998.65,1001,1013,993.75,999.95,1003.39,4246454
21-05-2010,RELIANCE,EQ,999.95,989.9,999.85,976.1,995.55,988.5,4381347
24-05-2010,RELIANCE,EQ,995.55,1018,1048.95,1016.45,1022.65,1030.55,5652017
25-05-2010,RELIANCE,EQ,1022.65,1025,1025,982.75,985.65,996.06,5770796
26-05-2010,RELIANCE,EQ,985.65,994.9,1010,991,1008.05,1002.8,3137663
27-05-2010,RELIANCE,EQ,1008.05,1011,1027.7,1001.6,1022.25,1017.94,6264345
28-05-2010,RELIANCE,EQ,1022.25,1029.95,1039,1014.5,1036.65,1031.13,4008272
31-05-2010,RELIANCE,EQ,1036.65,1030.15,1048.5,1028.75,1045.6,1040.81,3782780
01-06-2010,RELIANCE,EQ,1045.6,1043.3,1045,1004.1,1010.55,1018.22,4449630
02-06-2010,RELIANCE,EQ,1010.55,1015,1021,1003.35,1011.05,1012.91,4509546
03-06-2010,RELIANCE,EQ,1011.05,1019.9,1038,1019.9,1030.8,1030.93,3910363
04-06-2010,RELIANCE,EQ,1030.8,1031,1036,1022.45,1031.2,1030.41,3220285
07-06-2010,RELIANCE,EQ,1031.2,1015,1015,1000,1007.75,1007.31,3086645
08-06-2010,RELIANCE,EQ,1007.75,1009.7,1012.7,995.1,996.4,1003.52,3480569
09-06-2010,RELIANCE,EQ,996.4,1000.2,1015,1000,1007.05,1007.98,3484176
10-06-2010,RELIANCE,EQ,1007.05,1010,1017.45,1007.15,1015.35,1013.36,3191686
11-06-2010,RELIANCE,EQ,1015.35,1025,1050.85,1021,1046.4,1040.47,5327604
14-06-2010,RELIANCE,EQ,1046.4,1054.9,1070,1049.1,1063.5,1060.73,3632863
15-06-2010,RELIANCE,EQ,1063.5,1065.2,1069.9,1050.1,1066.1,1061.88,4341443
16-06-2010,RELIANCE,EQ,1066.1,1070,1072.65,1055.1,1057.95,1061.68,2704841
17-06-2010,RELIANCE,EQ,1057.95,1063.3,1077,1058.3,1071.4,1068.57,4811174
18-06-2010,RELIANCE,EQ,1071.4,1080.2,1089.8,1050.55,1054.35,1070.29,8749692
21-06-2010,RELIANCE,EQ,1054.35,1061,1071.7,1061,1065.65,1067.11,2695660
22-06-2010,RELIANCE,EQ,1065.65,1063,1074.8,1056.95,1063.8,1064.44,2950749
23-06-2010,RELIANCE,EQ,1063.8,1059.7,1067.5,1054,1058.7,1060.08,2665095
24-06-2010,RELIANCE,EQ,1058.7,1059,1065.8,1047.3,1052.05,1057.19,4298567
25-06-2010,RELIANCE,EQ,1052.05,1050,1068,1043,1062.95,1054.46,4646050
28-06-2010,RELIANCE,EQ,1062.95,1074,1092,1065.15,1090.15,1082.88,7194118
29-06-2010,RELIANCE,EQ,1090.15,1091,1091,1064.2,1067.45,1073.67,3249076
30-06-2010,RELIANCE,EQ,1067.45,1060,1093.95,1057.5,1089.85,1085,6088910
01-07-2010,RELIANCE,EQ,1089.85,1084,1086.35,1066.5,1076.25,1074.96,3042649
02-07-2010,RELIANCE,EQ,1076.25,1076,1083.95,1065.3,1068.95,1074.88,2502708
05-07-2010,RELIANCE,EQ,1068.95,1070,1073.15,1062.7,1068.3,1068.03,1462821
06-07-2010,RELIANCE,EQ,1068.3,1065.5,1081.9,1065.5,1073.9,1075.29,2115540
07-07-2010,RELIANCE,EQ,1073.9,1074,1074.8,1051,1053.55,1060.35,3140408
08-07-2010,RELIANCE,EQ,1053.55,1060,1069.55,1055.25,1057.1,1062.34,2737949
09-07-2010,RELIANCE,EQ,1057.1,1063.95,1066,1053.55,1057.65,1058.15,2965846
12-07-2010,RELIANCE,EQ,1057.65,1060,1067.95,1052.05,1056.25,1058.96,2871831
13-07-2010,RELIANCE,EQ,1056.25,1057.25,1077.75,1057.25,1074.3,1068.46,3438642
14-07-2010,RELIANCE,EQ,1074.3,1080,1094.45,1067.25,1070.45,1075.25,3650519
15-07-2010,RELIANCE,EQ,1070.45,1071.95,1080.9,1068.1,1073.45,1073.7,3172106
16-07-2010,RELIANCE,EQ,1073.45,1071.05,1074,1060,1062.95,1064.33,2006855
19-07-2010,RELIANCE,EQ,1062.95,1058.1,1065.9,1053.8,1056.05,1059.34,2242066
20-07-2010,RELIANCE,EQ,1056.05,1057,1065.9,1049.1,1052.95,1058.77,1564673
21-07-2010,RELIANCE,EQ,1052.95,1058.9,1063,1055.65,1058.4,1058.98,2245764
22-07-2010,RELIANCE,EQ,1058.4,1058.4,1060.85,1047.6,1059,1053.89,3629863
23-07-2010,RELIANCE,EQ,1059,1063.95,1070.9,1056.8,1060.45,1064.46,3152167
26-07-2010,RELIANCE,EQ,1060.45,1063.5,1067.4,1050.25,1053.1,1058.09,2083245
27-07-2010,RELIANCE,EQ,1053.1,1058.85,1061.15,1051.1,1053.5,1056.17,2773497
28-07-2010,RELIANCE,EQ,1053.5,1063,1073.65,1018,1021.25,1035.85,12098248
29-07-2010,RELIANCE,EQ,1021.25,1028.5,1028.5,1008,1010.15,1014.85,10579193
30-07-2010,RELIANCE,EQ,1010.15,1014.95,1020.35,1007.25,1009.65,1012.94,4398414
02-08-2010,RELIANCE,EQ,1009.65,1016,1021.8,1011.4,1014.55,1015.75,2897730
03-08-2010,RELIANCE,EQ,1014.55,1019.15,1030.9,1014,1027.75,1025.63,4595476
04-08-2010,RELIANCE,EQ,1027.75,1028,1031,1012.55,1016.05,1018.07,4187240
05-08-2010,RELIANCE,EQ,1016.05,1019.95,1023.7,1005.05,1007.05,1012.53,4184906
06-08-2010,RELIANCE,EQ,1007.05,1008.9,1010.1,998.5,1000.1,1002.86,4561587
09-08-2010,RELIANCE,EQ,1000.1,1000,1006,992,993.6,997.06,5086803
10-08-2010,RELIANCE,EQ,993.6,991,1002.4,986.3,987.9,993.1,4569314
11-08-2010,RELIANCE,EQ,987.9,989.8,994.9,980.1,983.25,986.04,5009919
12-08-2010,RELIANCE,EQ,983.25,980,983.25,970,972.6,973.32,5694088
13-08-2010,RELIANCE,EQ,972.6,970.5,993.8,970.5,979.1,982.51,6974575
16-08-2010,RELIANCE,EQ,979.1,980,991.9,975,976.9,982.13,3206742
17-08-2010,RELIANCE,EQ,976.9,980,984.95,970,970.65,975.07,3380458
18-08-2010,RELIANCE,EQ,970.65,973,977,958.35,964.6,965.77,5682424
19-08-2010,RELIANCE,EQ,964.6,963.7,984.9,963.7,977.2,979.22,4723202
20-08-2010,RELIANCE,EQ,977.2,977.2,993.4,972.5,988.65,986.3,4799377
23-08-2010,RELIANCE,EQ,988.65,992.05,992.05,975.6,976.9,981.2,3095800
24-08-2010,RELIANCE,EQ,976.9,976.9,981,967.3,972.4,973.55,4406206
25-08-2010,RELIANCE,EQ,972.4,970,977.85,965.5,967.8,971.54,4256327
26-08-2010,RELIANCE,EQ,967.8,970,973,955.05,956.45,961,6362576
27-08-2010,RELIANCE,EQ,956.45,958.9,960.9,946.55,949.6,952.19,5558199
30-08-2010,RELIANCE,EQ,949.6,952.1,964.8,945,947.95,951.71,2722106
31-08-2010,RELIANCE,EQ,947.95,944.65,949.95,915,919.2,923.41,10653128
01-09-2010,RELIANCE,EQ,919.2,925.05,943.8,921,936.2,930.3,6374456
02-09-2010,RELIANCE,EQ,936.2,945,946.65,936,937.45,939.92,4045759
03-09-2010,RELIANCE,EQ,937.45,940,941.6,924.2,925.7,928.28,3300811
06-09-2010,RELIANCE,EQ,925.7,930.95,957.7,922.3,952.65,944.75,7755451
07-09-2010,RELIANCE,EQ,952.65,955,969.7,953,962.3,963.14,6487124
08-09-2010,RELIANCE,EQ,962.3,955.1,964.7,952,959.6,958.07,2659076
09-09-2010,RELIANCE,EQ,959.6,962.95,967.2,955.2,958.55,960.65,2311961
13-09-2010,RELIANCE,EQ,958.55,972,995.5,965.35,992.5,980.81,6280165
14-09-2010,RELIANCE,EQ,992.5,995.5,1003,984.35,988.15,992.17,4451190
15-09-2010,RELIANCE,EQ,988.15,989,1018.7,989,1013.9,1009.31,7670039
16-09-2010,RELIANCE,EQ,1013.9,1012.1,1015.35,997.2,1000.35,1008.02,4238156
17-09-2010,RELIANCE,EQ,1000.35,1005,1031.4,1005,1027.35,1020.89,7304408
20-09-2010,RELIANCE,EQ,1027.35,1029,1043.95,1021.1,1041.4,1036.26,6953447
21-09-2010,RELIANCE,EQ,1041.4,1042,1048.5,1025.05,1035.15,1036.17,4880691
22-09-2010,RELIANCE,EQ,1035.15,1034,1043.7,1015,1020.05,1024.1,5914047
23-09-2010,RELIANCE,EQ,1020.05,1020.05,1024,996,997.65,1004.65,5264383
24-09-2010,RELIANCE,EQ,997.65,1000,1009,992.1,1001.65,1002.2,5181769
27-09-2010,RELIANCE,EQ,1001.65,1008,1019.9,1005.1,1010.2,1012.7,3763708
28-09-2010,RELIANCE,EQ,1010.2,1008.3,1012,993,998.5,1001.01,4499090
29-09-2010,RELIANCE,EQ,998.5,1000,1009,995,999,1002.12,4066504
30-09-2010,RELIANCE,EQ,999,1002,1002,978.1,987.25,987.33,6624729
01-10-2010,RELIANCE,EQ,987.25,992,1010,990,1007.9,1001.69,4366861
04-10-2010,RELIANCE,EQ,1007.9,1014.95,1025.8,1014.95,1017.85,1019.12,4837519
05-10-2010,RELIANCE,EQ,1017.85,1016,1031.8,1009,1023.85,1022.82,5243466
06-10-2010,RELIANCE,EQ,1023.85,1030,1047,1026.95,1044.95,1038.14,6431802
07-10-2010,RELIANCE,EQ,1044.95,1044.95,1055.75,1032.5,1039.15,1047.35,7211287
08-10-2010,RELIANCE,EQ,1039.15,1046.7,1054.8,1030.55,1049.65,1044.01,4769466
11-10-2010,RELIANCE,EQ,1049.65,1056,1072.25,1053.1,1069.2,1066.39,5896732
12-10-2010,RELIANCE,EQ,1069.2,1068,1069.4,1046.15,1055.6,1054.85,3195565
13-10-2010,RELIANCE,EQ,1055.6,1056.1,1074,1054.7,1073.05,1068.54,5478523
14-10-2010,RELIANCE,EQ,1073.05,1075,1081.5,1054.2,1059,1072.72,5580792
15-10-2010,RELIANCE,EQ,1059,1060,1068,1035.6,1040.35,1051.28,2652016
18-10-2010,RELIANCE,EQ,1040.35,1042.25,1064.95,1033.25,1047.45,1043.16,5076676
19-10-2010,RELIANCE,EQ,1047.45,1065,1068.7,1039.25,1044.4,1055.76,4246988
20-10-2010,RELIANCE,EQ,1044.4,1039.4,1064.4,1038,1049.45,1051.43,4167720
21-10-2010,RELIANCE,EQ,1049.45,1052,1087.85,1049.2,1081.65,1075.73,8520014
22-10-2010,RELIANCE,EQ,1081.65,1085.45,1093.8,1074.35,1081.8,1085.68,4486466
25-10-2010,RELIANCE,EQ,1081.8,1088,1101.9,1086,1090.35,1094.53,4118875
26-10-2010,RELIANCE,EQ,1090.35,1090.9,1100.95,1087.1,1098.85,1096.18,3530281
27-10-2010,RELIANCE,EQ,1098.85,1098,1110,1083.25,1092.75,1100.08,5016615
28-10-2010,RELIANCE,EQ,1092.75,1099.4,1100.9,1074.6,1082,1087.33,8271973
29-10-2010,RELIANCE,EQ,1082,1087.7,1107.2,1080.5,1096.25,1094.42,6794099
01-11-2010,RELIANCE,EQ,1096.25,1121,1124.9,1089.25,1093.2,1102.97,6973910
02-11-2010,RELIANCE,EQ,1093.2,1095.4,1095.4,1070.3,1074.85,1078.47,4654108
03-11-2010,RELIANCE,EQ,1074.85,1082,1084.9,1062.65,1065.3,1072.87,4557947
04-11-2010,RELIANCE,EQ,1065.3,1077.9,1107,1075,1105.05,1094.63,5557273
05-11-2010,RELIANCE,EQ,1105.05,1114,1117.5,1100.3,1105.7,1108.92,1458927
08-11-2010,RELIANCE,EQ,1105.7,1113.9,1119,1100.55,1111.85,1111.42,5112060
09-11-2010,RELIANCE,EQ,1111.85,1112.25,1120.5,1097.25,1108.55,1108.94,3522480
10-11-2010,RELIANCE,EQ,1108.55,1106.7,1116.9,1099.2,1102.2,1108.42,2719925
11-11-2010,RELIANCE,EQ,1102.2,1106,1111.8,1076,1079.9,1091.5,2900734
12-11-2010,RELIANCE,EQ,1079.9,1080.15,1087.4,1057,1061.85,1068.62,4373231
15-11-2010,RELIANCE,EQ,1061.85,1067.1,1067.9,1038.2,1054.7,1050.29,3676745
16-11-2010,RELIANCE,EQ,1054.7,1059,1059,1026.55,1030.5,1038.54,4533561
18-11-2010,RELIANCE,EQ,1030.5,1049.8,1049.8,1014,1032.95,1032.57,5206393
19-11-2010,RELIANCE,EQ,1032.95,1036,1036,987.1,996.25,1010.74,5674916
22-11-2010,RELIANCE,EQ,996.25,1003.5,1016.45,997.2,1012.25,1008.99,4333195
23-11-2010,RELIANCE,EQ,1012.25,1004.65,1005,975,995.6,992.53,7569264
24-11-2010,RELIANCE,EQ,995.6,999,1017.8,986.05,996.05,1006.59,4503970
25-11-2010,RELIANCE,EQ,996.05,1002,1003,973,979.5,987.43,6654697
26-11-2010,RELIANCE,EQ,979.5,985,990.4,958.3,962.35,970.98,7003643
29-11-2010,RELIANCE,EQ,962.35,969.5,1002.45,962.4,998.4,988.7,5350926
30-11-2010,RELIANCE,EQ,998.4,999.8,1008.7,981.1,985.6,991.29,6968054
01-12-2010,RELIANCE,EQ,985.6,985,997.4,983.05,988.8,989.77,4280638
02-12-2010,RELIANCE,EQ,988.8,999,1013.45,995.05,1011.15,1003.87,5676667
03-12-2010,RELIANCE,EQ,1011.15,1014,1024,998,1005.9,1012.08,4489664
06-12-2010,RELIANCE,EQ,1005.9,1015.85,1030,1013,1020.15,1023.39,4066554
07-12-2010,RELIANCE,EQ,1020.15,1020,1039.7,1020,1030.75,1032.36,5119800
08-12-2010,RELIANCE,EQ,1030.75,1024.9,1027.75,1011.15,1020.55,1019.49,3885305
09-12-2010,RELIANCE,EQ,1020.55,1024.55,1033.85,978.75,984.5,1006.71,7249786
10-12-2010,RELIANCE,EQ,984.5,986.8,1030,979.35,1023.9,1010.61,6064152
13-12-2010,RELIANCE,EQ,1023.9,1024.05,1046,1010,1041.75,1027.64,3848074
14-12-2010,RELIANCE,EQ,1041.75,1043,1060,1042,1055.25,1053.11,4590209
15-12-2010,RELIANCE,EQ,1055.25,1054,1064,1036,1053.9,1052.31,4899915
16-12-2010,RELIANCE,EQ,1053.9,1057.7,1060,1040.05,1056.85,1053.16,3550077
20-12-2010,RELIANCE,EQ,1056.85,1045,1068,1044.6,1056.75,1058.32,3624895
21-12-2010,RELIANCE,EQ,1056.75,1059.9,1074.9,1058.25,1073.15,1067.45,3677847
22-12-2010,RELIANCE,EQ,1073.15,1072.8,1075,1048.35,1056.05,1062,3458953
23-12-2010,RELIANCE,EQ,1056.05,1057.8,1064.7,1050.5,1059.4,1058.88,3335014
24-12-2010,RELIANCE,EQ,1059.4,1053,1064.5,1050,1059.7,1058.13,2160796
27-12-2010,RELIANCE,EQ,1059.7,1058.3,1068.8,1051.15,1055.25,1060.51,1321679
28-12-2010,RELIANCE,EQ,1055.25,1056.3,1059.7,1042.25,1047.9,1049.9,2024641
29-12-2010,RELIANCE,EQ,1047.9,1048.3,1055,1046.3,1048.6,1050.21,2556591
30-12-2010,RELIANCE,EQ,1048.6,1052.4,1055.75,1046.25,1051.2,1051.3,3328572
31-12-2010,RELIANCE,EQ,1051.2,1058.05,1066.5,1053.2,1058.7,1060.46,2279759
03-01-2011,RELIANCE,EQ,1058.7,1065,1066.5,1052.6,1055.6,1059.73,2379838
04-01-2011,RELIANCE,EQ,1055.6,1060,1079.9,1057.3,1077.1,1069.5,5033831
05-01-2011,RELIANCE,EQ,1077.1,1080,1090,1070,1075.8,1081.42,5930189
06-01-2011,RELIANCE,EQ,1075.8,1078,1091.4,1074.55,1085.6,1082.75,4974697
07-01-2011,RELIANCE,EQ,1085.6,1081.3,1087.75,1058,1065.4,1069.47,4085949
10-01-2011,RELIANCE,EQ,1065.4,1065.4,1070.45,1021.2,1033.45,1050.71,4223855
11-01-2011,RELIANCE,EQ,1033.45,1040,1048.7,998.6,1013.75,1026.3,4833870
12-01-2011,RELIANCE,EQ,1013.75,1020.65,1035.65,1003,1030.8,1019.66,5301987
13-01-2011,RELIANCE,EQ,1030.8,1030,1039.15,1011.1,1015.35,1023.38,5562896
14-01-2011,RELIANCE,EQ,1015.35,1014.05,1029.8,998,1001.5,1012.62,4368638
17-01-2011,RELIANCE,EQ,1001.5,1003,1008,992.05,997.9,1000.13,3210798
18-01-2011,RELIANCE,EQ,997.9,1004.85,1008,990,994.85,996.6,3399381
19-01-2011,RELIANCE,EQ,994.85,999.6,1005,975,980.15,993.27,5369775
20-01-2011,RELIANCE,EQ,980.15,977.6,977.6,954.55,969.85,966.86,9450384
21-01-2011,RELIANCE,EQ,969.85,975,992.5,973,986.8,985.11,4463927
24-01-2011,RELIANCE,EQ,986.8,995.1,995.9,964.1,971.6,973.67,5084310
25-01-2011,RELIANCE,EQ,971.6,977.1,984.95,956.25,958.5,970.32,4646080
27-01-2011,RELIANCE,EQ,958.5,966,967.4,940,942.7,952.7,6424365
28-01-2011,RELIANCE,EQ,942.7,945,945.9,902,913,919.74,7738844
31-01-2011,RELIANCE,EQ,913,908.85,928.85,903.1,919.3,918.4,5790572
01-02-2011,RELIANCE,EQ,919.3,925.1,927.7,888.55,895.5,903.1,8663045
02-02-2011,RELIANCE,EQ,895.5,910,927.9,907.3,921.3,919.5,6506784
03-02-2011,RELIANCE,EQ,921.3,928,947.5,915,943.9,934.37,3896824
04-02-2011,RELIANCE,EQ,943.9,947.4,947.4,913.15,920,927.16,4735179
07-02-2011,RELIANCE,EQ,920,925.7,938.8,914.4,929.05,926.96,3334195
08-02-2011,RELIANCE,EQ,929.05,935.7,935.7,911.25,915.25,918.84,4499736
09-02-2011,RELIANCE,EQ,915.25,908.4,937.2,903.65,914.3,923.19,8738283
10-02-2011,RELIANCE,EQ,914.3,912.5,920.8,885.1,899.65,900.33,6479831
11-02-2011,RELIANCE,EQ,899.65,899.95,915,888.05,909.95,899.83,4574486
